ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype
3469,F,M,2,84948,Y,23.73,29.446667,3,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount
3470,F,M,2,30998.8,N,52.91,40.96,2,2.4,0,50.5,0,Auto,Budget,Standard
3476,M,S,0,21416.5,N,27.61,35.653333,2,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount
3480,M,M,2,78554.2,N,35.88,16.7,4,5.59,7.26,23.03,0,Auto,Budget,Standard
3481,F,M,2,38215.9,N,0.97,30.886667,4,0,0,0.97,0,Auto,Budget,Standard
3483,F,M,2,49745.3,N,27.28,47.966667,2,2.84,0,24.44,0,CH,Budget,Intnl_discount
3485,F,M,2,88427,N,69.97,13.86,2,22.46,4.16,43.34,0,CC,Budget,Standard
3486,F,M,2,98003.7,Y,84.42,26.273333,2,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount
3487,M,S,0,89142.7,N,16.91,53.693333,1,3.76,8.13,5.01,0,CC,Budget,Intnl_discount
3488,F,S,0,74530.8,N,127.89,63.086667,1,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount
3495,F,M,2,76289.2,N,104.63,48.206667,2,22.2,0,82.43,0,CC,Budget,Intnl_discount
3497,M,M,1,66931.9,N,17.46,63.933333,2,11.72,0.39,5.35,0,CC,Budget,Standard
3498,F,M,2,9309.57,Y,108.3,25.44,2,8.56,0,99.73,0,CC,FreeLocal,Standard
3503,F,S,0,77726.4,N,23.52,56.72,2,14,0,9.51,0,Auto,Budget,Intnl_discount
3505,F,S,1,2800.68,N,134.75,45.673333,1,28.45,0,106.3,0,CC,Budget,Standard
3508,F,M,2,90271.6,N,110.4,44.926667,3,13.96,0,96.43,0,CC,FreeLocal,Standard
3512,F,M,2,64816.6,Y,27.87,31.126667,1,21,0,6.87,0,CC,Budget,Standard
3513,F,M,2,98217.1,N,42.74,44.98,3,29.49,0,13.24,0,CC,FreeLocal,Standard
3516,F,S,0,15989.3,N,29.17,61.693333,2,3.67,0,25.49,1,CC,Budget,Intnl_discount
3522,M,S,1,84978.1,N,88.79,21.64,2,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount
3523,F,M,2,36647.9,N,107.38,49.986667,1,21.41,0,85.96,0,CC,Budget,Intnl_discount
3524,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount
3525,F,S,1,73338,N,29.93,48.246667,1,20.92,0,9.01,0,Auto,Budget,Intnl_discount
3526,F,S,0,433.74,N,44.22,60.746667,4,3.3,0,40.91,0,CC,FreeLocal,Standard
3527,F,M,2,16962.2,N,27.57,45.36,3,18.6,0,8.96,0,CC,Budget,Standard
3529,M,M,2,10708.3,N,142.95,26.026667,1,20.83,4.85,117.26,0,CH,Budget,Intnl_discount
3532,F,M,0,2031.61,N,109.04,20.3,3,21.64,0,87.4,0,CC,Budget,Standard
3535,F,S,2,16938.5,N,22.11,41,1,13.35,0,8.76,0,CH,FreeLocal,Standard
3538,F,M,0,55221,N,15.69,46,4,0.49,0,15.2,0,CC,FreeLocal,Standard
3539,F,M,1,8073.11,N,89.05,70,3,28.7,0,60.35,0,Auto,FreeLocal,Standard
3540,M,M,1,95448.6,Y,29.46,53.68,3,24.24,0,5.21,0,CH,Budget,Standard
3541,M,S,1,24141.5,Y,125.87,17.006667,4,28.82,0,97.05,0,CC,FreeLocal,Standard
3542,M,S,2,63152.6,Y,70.01,63.173333,4,29.93,0,40.07,0,CC,Budget,Intnl_discount
3544,M,S,2,72084.7,N,38.13,55.64,2,29.11,0,9.02,0,CC,Budget,Intnl_discount
3545,F,S,0,42760.5,N,53.7,61,4,13.47,0,40.23,0,CC,Budget,Standard
3546,F,S,1,49072,N,34.25,55,1,23.5,0,10.74,0,Auto,Budget,Intnl_discount
3547,F,M,0,27371.8,Y,142.7,52,3,16.14,0,126.55,0,CC,FreeLocal,Standard
3550,M,M,1,71472.9,N,130.22,41.913333,2,16.02,0,114.2,0,CH,Budget,Standard
3551,M,M,0,95405.7,N,13.96,46.506667,3,7.74,0,6.21,0,CC,Budget,Standard
3552,M,S,0,95786.8,Y,108.79,57.553333,3,21.33,0,87.46,0,CC,Budget,Standard
3554,M,S,0,90321.6,N,12.39,55.113333,4,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount
3555,M,S,1,90478.6,N,154.49,54.553333,1,18.02,0,136.47,0,CH,FreeLocal,Standard
3556,F,M,2,56187,N,21.83,43,1,8.09,0,13.74,0,CH,Budget,Standard
3559,F,S,1,35089,N,229.64,24.393333,3,23.56,0,206.08,0,CC,Budget,Intnl_discount
3565,M,M,2,53010.8,N,58.87,18.84,4,12.45,0,46.42,4,CC,FreeLocal,Standard
3566,M,M,1,75004.5,N,58.72,64.8,3,26.52,0,32.19,0,CC,Budget,Intnl_discount
3569,M,M,0,19749.3,N,34.17,60.366667,3,20.22,0,13.94,0,CC,Budget,Standard
3570,M,S,1,57626.9,Y,48.35,43.906667,2,9.38,0,38.96,0,CC,Budget,Standard
3571,M,S,0,20078,N,15.98,32.846667,2,9.65,0,6.33,0,CC,Budget,Intnl_discount
3572,F,M,2,47902,N,72.31,26.033333,4,17.44,4.94,49.92,1,Auto,FreeLocal,Standard
3573,M,M,1,7545.96,Y,200.75,16.753333,4,22.39,0,178.36,0,CC,Budget,Standard
3577,M,S,2,89459.9,N,36.05,53.28,3,11.54,1.61,22.9,0,CC,FreeLocal,Standard
3580,F,S,1,13576.5,N,40.49,39.426667,3,14.83,0,25.66,0,CC,Budget,Standard
3582,F,M,2,42031.8,N,59.78,50.753333,3,20.45,0,39.33,0,CH,Budget,Intnl_discount
3587,M,S,2,43634.5,N,143.5,21.78,2,29.44,9.42,104.64,0,CC,Budget,Standard
3591,F,S,1,13109.1,N,62.87,62.606667,4,22.38,0,40.48,0,Auto,Budget,Standard
3592,M,S,1,92647.5,N,32.13,56.046667,4,16.04,5.74,10.34,0,CC,Budget,Standard
3593,F,S,2,21021.6,Y,14.95,62.753333,2,3.75,0,11.19,0,CC,Budget,Standard
3594,M,S,0,74460.7,Y,206.46,55.34,4,25.53,0.99,179.93,0,CC,FreeLocal,Standard
3596,F,S,2,28787.4,N,86.06,41.666667,1,27.97,0,58.09,0,Auto,Budget,Standard
3599,M,M,1,13091.6,N,43.06,59.126667,1,22.79,0,20.26,0,CC,Budget,Intnl_discount
3602,F,M,2,62061.8,Y,82.08,45.92,2,29.86,0,52.22,0,Auto,FreeLocal,Standard
3603,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard
3606,M,M,2,1765.41,N,47.99,18.766667,4,3.04,0,44.95,0,CC,FreeLocal,Standard
3607,F,S,2,19131.1,N,57.07,56.186667,3,22.15,0,34.91,0,Auto,Budget,Standard
3611,F,S,2,6440.46,Y,49.86,41,3,22.66,0,27.2,0,CH,Budget,Standard
3613,M,S,0,28766.9,N,64.2,46.84,2,6.11,0,58.08,0,CC,Budget,Standard
3618,M,M,2,91272.2,Y,40,25.033333,3,26.99,0,13.01,0,CC,FreeLocal,Standard
3623,F,S,0,73228.3,N,50.58,43,3,22.47,0,28.11,0,Auto,Budget,Standard
3626,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard
3628,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0,8.79,0,CH,Budget,Intnl_discount
3631,M,M,2,49910.7,Y,51.14,51.52,1,27.42,0,23.72,0,CC,Budget,Standard
3632,M,M,1,76161.4,Y,37.55,44.573333,4,11.96,0,25.58,0,CC,FreeLocal,Standard
3633,F,M,2,55860,Y,26.37,14.573333,3,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount
3640,M,M,2,57360.8,Y,67.61,53.253333,4,10.36,0,57.25,0,CC,FreeLocal,Standard
3641,M,M,0,92414.7,Y,40.06,45.513333,4,29.43,0,10.62,0,CC,FreeLocal,Standard
3643,F,S,2,14578.8,Y,107.02,60.933333,1,11.91,0,95.1,0,Auto,Budget,Standard
3644,F,M,2,87578.2,Y,22.44,53.366667,1,0.29,0,22.15,0,CC,Budget,Standard
3645,F,M,2,86695.4,N,58.03,13.906667,3,25.94,0,32.09,0,CC,FreeLocal,Standard
3649,F,M,0,77000,N,119.82,47,3,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount
3650,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0,70.65,0,CC,Budget,Intnl_discount
3653,F,M,2,30665.2,Y,77.44,22.88,2,5.83,8.32,63.28,0,Auto,FreeLocal,Standard
3654,F,M,1,83287,Y,37.04,46,4,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount
3655,M,M,1,98680.4,Y,26.44,58.706667,2,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount
3656,F,M,2,65619.7,Y,158.22,46,1,13.56,0,144.66,0,CC,Budget,Standard
3657,M,M,1,95620.3,Y,104.53,49.12,3,10.91,0,93.61,0,CC,Budget,Standard
3658,F,S,0,85275,N,174.09,70,1,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount
3659,F,M,1,66921.4,Y,24.67,70,4,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount
3660,F,M,1,98453.6,Y,25.38,61,1,13.72,0,11.65,0,Auto,FreeLocal,Standard
3662,F,S,2,57420,Y,277.72,52,3,25.18,0,252.53,1,Auto,Budget,Standard
3663,M,M,0,70000,N,34.35,42,4,3.93,3.73,26.69,1,CC,FreeLocal,Standard
3664,F,M,2,47639.1,N,57.11,61,3,17.48,0,39.62,0,CC,Budget,Intnl_discount
3667,F,S,0,39461,N,126.68,22.226667,4,22.87,0.28,103.52,1,CC,FreeLocal,Standard
3668,M,M,1,47371,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount
3671,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount
3672,F,M,2,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard
3673,F,M,2,84166.1,N,15.02,54.013333,2,3.28,0,11.74,1,CC,Budget,Standard
3674,F,S,1,540.4,Y,20.1,39.213333,4,12.34,0,7.75,0,Auto,Budget,Intnl_discount
3675,M,M,2,59613.1,N,175.78,34.32,1,12.37,0,163.41,0,CC,Budget,Intnl_discount
3676,F,M,2,80087.7,N,31.56,41.92,2,8.74,0,22.82,0,CC,FreeLocal,Standard
3677,F,M,2,59691.3,N,278.65,38.04,2,21.94,0,256.7,0,CC,Budget,Standard
3678,F,S,2,11251.1,Y,141.91,43,2,28.42,0,113.48,0,CC,FreeLocal,Standard
3679,M,M,2,45429.7,Y,97.74,61.713333,2,24.7,0,73.04,0,CH,FreeLocal,Standard
3680,M,M,1,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard
3681,M,M,1,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3682,F,S,2,93559.1,N,31.42,57.62,4,1.52,0,29.9,0,CC,Budget,Standard
3683,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0,104.73,0,CC,Budget,Standard
3684,F,D,1,93454.3,Y,44.13,48.533333,1,18.94,0,25.18,0,Auto,FreeLocal,Standard
3685,M,M,0,5745,Y,44.11,15.38,3,26.4,0,17.71,0,CC,FreeLocal,Standard
3686,M,M,2,59613.1,N,175.78,34.32,2,12.37,0,163.41,0,CC,Budget,Intnl_discount
3687,M,M,2,45429.7,Y,97.74,61.713333,3,24.7,0,73.04,0,CH,FreeLocal,Standard
3688,M,M,1,67388,N,96.33,53.12,4,4.79,0.5,91.04,1,CC,Budget,Standard
3689,M,M,0,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3690,M,S,2,60095.2,Y,117.85,23.313333,2,1.71,0,116.14,0,Auto,Budget,Standard
3692,F,M,2,11234.7,Y,113.42,49.046667,1,0.69,0,112.72,0,CC,Budget,Standard
3694,F,M,1,82931.3,N,137.25,64.64,2,19.24,0,118,0,Auto,FreeLocal,Standard
3695,F,M,2,57483.9,N,44.3,44.026667,4,17.01,0,27.29,0,CH,Budget,Standard
3696,M,M,2,59613.1,N,175.78,34.32,4,12.37,0,163.41,0,CC,Budget,Intnl_discount
3697,F,S,2,21274,N,43.31,45.526667,1,10.87,0,32.43,0,Auto,FreeLocal,Standard
3698,F,M,2,28267,N,214.41,30.093333,2,21.87,0,192.53,0,CC,FreeLocal,Standard
3699,M,M,2,45429.7,Y,97.74,61.713333,2,24.7,0,73.04,0,CH,FreeLocal,Standard
3700,F,M,2,36725.1,N,94.88,55.793333,1,8.65,9.22,77,0,CH,Budget,Standard
3701,M,M,0,67388,N,96.33,53.12,4,4.79,0.5,91.04,1,CC,Budget,Standard
3702,M,M,0,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3703,M,M,0,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard
3704,M,S,1,94188.3,N,41.51,57.546667,2,20.86,0.86,19.78,0,CC,Budget,Standard
3705,M,D,1,84166.1,N,15.02,33,2,3.28,0,11.74,1,CC,Budget,Standard
3706,M,M,2,59613.1,N,175.78,34.32,1,12.37,0,163.41,0,CC,Budget,Intnl_discount
3707,F,M,2,91861,Y,22.06,41.98,1,15.32,0,6.74,0,CC,Budget,Standard
3708,M,M,2,45429.7,Y,97.74,61.713333,2,24.7,0,73.04,0,CH,FreeLocal,Standard
3709,M,M,1,67388,N,96.33,53.12,3,4.79,0.5,91.04,1,CC,Budget,Standard
3710,F,S,1,12374.9,Y,123.59,33.493333,2,17.49,0,106.1,0,Auto,FreeLocal,Standard
3711,F,M,2,69133.9,Y,46.32,26.833333,2,8.58,0,37.73,0,CH,FreeLocal,Standard
3712,M,M,0,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3713,F,M,2,84948,Y,23.73,29.446667,3,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount
3714,F,M,2,30998.8,N,52.91,40.96,1,2.4,0,50.5,0,Auto,Budget,Standard
3715,M,M,2,59613.1,N,200.5,34.32,2,12.37,0,163.41,0,CC,Budget,Intnl_discount
3716,M,M,2,45429.7,Y,97.74,61.713333,3,24.7,0,73.04,0,CH,FreeLocal,Standard
3717,M,M,0,67388,N,96.33,53.12,4,4.79,0.5,91.04,1,CC,Budget,Standard
3718,M,M,0,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3719,M,M,2,59613.1,N,134.67,34.32,4,12.37,0,163.41,0,CC,Budget,Intnl_discount
3720,M,M,2,21416.5,N,27.61,35.653333,3,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount
3721,M,M,2,45429.7,Y,97.74,61.713333,2,24.7,0,73.04,0,CH,FreeLocal,Standard
3722,M,M,1,67388,N,96.33,53.12,4,4.79,0.5,91.04,1,CC,Budget,Standard
3723,M,M,1,84166.1,N,15.02,54.013333,1,3.28,0,11.74,1,CC,Budget,Standard
3724,M,S,1,78554.2,N,35.88,16.7,2,5.59,7.26,23.03,0,Auto,Budget,Standard
3725,F,M,2,38215.9,N,0.97,30.886667,2,0,0,0.97,0,Auto,Budget,Standard
3727,F,M,2,49745.3,N,27.28,47.966667,4,2.84,0,24.44,0,CH,Budget,Intnl_discount
3728,M,M,2,59613.1,N,175.78,34.32,1,12.37,0,163.41,0,CC,Budget,Intnl_discount
3729,F,M,2,88427,N,69.97,13.86,3,22.46,4.16,43.34,0,CC,Budget,Standard
3730,F,M,2,98003.7,Y,84.42,26.273333,2,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount
3731,M,S,0,89142.7,N,16.91,53.693333,4,3.76,8.13,5.01,0,CC,Budget,Intnl_discount
3732,F,S,0,74530.8,N,127.89,63.086667,4,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount
3739,F,M,2,76289.2,N,104.63,48.206667,2,22.2,0,82.43,0,CC,Budget,Intnl_discount
3741,M,M,1,66931.9,N,17.46,63.933333,1,11.72,0.39,5.35,0,CC,Budget,Standard
3742,F,M,2,9309.57,Y,108.3,25.44,4,8.56,0,99.73,0,CC,FreeLocal,Standard
3747,F,S,0,77726.4,N,23.52,56.72,1,14,0,9.51,0,Auto,Budget,Intnl_discount
3749,F,S,1,2800.68,N,134.75,45.673333,2,28.45,0,106.3,0,CC,Budget,Standard
3752,F,M,2,90271.6,N,110.4,44.926667,3,13.96,0,96.43,0,CC,FreeLocal,Standard
3756,F,M,2,64816.6,Y,27.87,31.126667,4,21,0,6.87,0,CC,Budget,Standard
3757,F,M,2,98217.1,N,42.74,44.98,2,29.49,0,13.24,0,CC,FreeLocal,Standard
3760,F,S,0,15989.3,N,29.17,61.693333,1,3.67,0,25.49,1,CC,Budget,Intnl_discount
3766,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount
3767,F,M,2,36647.9,N,107.38,49.986667,2,21.41,0,85.96,0,CC,Budget,Intnl_discount
3768,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0,37.15,0,CH,Budget,Intnl_discount
3769,F,S,1,73338,N,29.93,48.246667,2,20.92,0,9.01,0,Auto,Budget,Intnl_discount
3770,F,S,0,433.74,N,44.22,60.746667,3,3.3,0,40.91,0,CC,FreeLocal,Standard
3771,F,M,2,16962.2,N,27.57,45.36,1,18.6,0,8.96,0,CC,Budget,Standard
3773,M,M,2,10708.3,N,142.95,26.026667,1,20.83,4.85,117.26,0,CH,Budget,Intnl_discount
3776,F,M,0,2031.61,N,109.04,20.3,2,21.64,0,87.4,0,CC,Budget,Standard
3779,F,S,2,16938.5,N,22.11,42,2,13.35,0,8.76,0,CH,FreeLocal,Standard
3782,F,M,0,55221,N,15.69,46,1,0.49,0,15.2,0,CC,FreeLocal,Standard
3783,F,M,1,8073.11,N,89.05,47,1,28.7,0,60.35,0,Auto,FreeLocal,Standard
3784,M,M,1,95448.6,Y,29.46,53.68,4,24.24,0,5.21,0,CH,Budget,Standard
3785,M,S,1,24141.5,Y,125.87,17.006667,4,28.82,0,97.05,0,CC,FreeLocal,Standard
3786,M,S,2,63152.6,Y,70.01,63.173333,3,29.93,0,40.07,0,CC,Budget,Intnl_discount
3788,M,S,2,72084.7,N,38.13,55.64,2,29.11,0,9.02,0,CC,Budget,Intnl_discount
3789,F,S,0,42760.5,N,53.7,48,1,13.47,0,40.23,0,CC,Budget,Standard
3790,F,S,1,49072,N,34.25,52.646667,1,23.5,0,10.74,0,Auto,Budget,Intnl_discount
3791,F,M,0,27371.8,Y,142.7,62,4,16.14,0,126.55,0,CC,FreeLocal,Standard
3794,M,M,0,71472.9,N,130.22,41.913333,3,16.02,0,114.2,0,CH,Budget,Standard
3795,M,M,0,95405.7,N,13.96,46.506667,1,7.74,0,6.21,0,CC,Budget,Standard
3796,M,S,0,95786.8,Y,108.79,57.553333,4,21.33,0,87.46,0,CC,Budget,Standard
3798,M,S,0,90321.6,N,12.39,28,2,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount
3799,M,D,0,90478.6,N,154.49,54.553333,1,18.02,0,136.47,0,CC,FreeLocal,Standard
3800,F,M,2,56187,N,21.83,43,2,8.09,0,13.74,0,CH,Budget,Standard
3801,M,M,1,28313.1,N,13.63,20.893333,2,6.89,0,6.74,0,CC,Budget,Standard
3803,M,M,2,29616,N,75.29,49.426667,2,29.78,0,45.5,0,CH,FreeLocal,Standard
3805,M,M,0,19732.8,N,47.25,50.673333,1,24.81,0,22.44,0,CC,FreeLocal,Standard
3806,M,S,1,41690.5,Y,31.45,14.64,2,2.5,0,28.95,0,CC,FreeLocal,Standard
3808,M,S,2,96.33,N,59.01,56.473333,1,26.13,0,32.88,1,CC,Budget,Standard
3811,F,M,2,52004.8,N,28.14,25.14,3,5.03,0,23.11,0,CH,Budget,Intnl_discount
3821,F,S,0,78851.3,N,29.04,48.373333,4,0.37,0,28.66,0,CC,FreeLocal,Standard
3822,F,S,1,17540.7,Y,36.2,62.786667,1,22.17,0.57,13.45,0,Auto,Budget,Standard
3823,F,M,0,83891.9,Y,74.4,61.02,4,28.92,0,45.47,0,CH,Budget,Standard
3824,F,M,2,28220.8,N,38.95,38.766667,4,26.49,0,12.46,0,CC,FreeLocal,Standard
3825,F,S,0,28589.1,N,100.28,15.6,3,13.19,0,87.09,0,CC,FreeLocal,Standard
